#####################################################################
# Alchemist log file - simulation started at: 2024-02-21T22:15+0000 #
#####################################################################
#
# random = 2.0, scenarioType = 0, nodeSide = 10
#
# The columns have the following meaning: 
# time requiredInterventionTime[min] requiredInterventionTime[max] requiredInterventionTime[mean] requiredInterventionTime[variance] needsIntervention[sum] needsIntervention[variance] messagesCount[sum] messagesCount[mean] saved[sum] 
0.0 NaN NaN NaN NaN 0.0 NaN 0.0 NaN 0.0
0.0 NaN NaN NaN NaN 0.0 NaN 0.0 NaN 0.0
10.000210518544572 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
20.00021051854461 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
30.00021051854475 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
40.00021051854489 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
50.00021051854503 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
60.000210518545174 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
70.00021051854489 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
80.00021051854432 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
90.00021051854375 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
100.00021051854318 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
110.00021051854262 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
120.00021051854205 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
130.00021051854148 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
140.0002105185409 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
150.00021051854034 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
160.00021051853977 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
170.0002105185392 NaN NaN NaN NaN 0.0 0.0 769.0 7.690000000000002 0.0
180.00021051853864 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
190.00021051853807 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
200.0002105185375 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
210.00021051853693 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
220.00021051853636 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
230.0002105185358 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
240.00021051853523 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
250.00021051853466 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
260.00021051853525 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
270.00021051853753 NaN NaN NaN NaN 1.0 0.009999999999999992 769.0 7.690000000000002 0.0
280.0002105185398 NaN NaN NaN NaN 1.0 0.009999999999999992 767.0 7.669999999999998 0.0
290.0002105185421 NaN NaN NaN NaN 2.0 0.01979797979797976 767.0 7.669999999999998 0.0
300.00021051854435 NaN NaN NaN NaN 2.0 0.01979797979797976 769.0 7.690000000000002 0.0
310.0002105185466 NaN NaN NaN NaN 2.0 0.01979797979797976 769.0 7.690000000000002 0.0
320.0002105185489 NaN NaN NaN NaN 2.0 0.01979797979797976 769.0 7.690000000000002 0.0
330.00021051855117 NaN NaN NaN NaN 2.0 0.01979797979797976 771.0 7.710000000000001 0.0
340.00021051855344 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 773.0 7.729999999999997 1.0
350.0002105185557 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 773.0 7.729999999999997 1.0
360.000210518558 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 771.0 7.710000000000001 1.0
370.00021051856027 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
380.00021051856254 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
390.0002105185648 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
400.0002105185671 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
410.00021051856936 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
420.00021051857163 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
430.0002105185739 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
440.0002105185762 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
450.00021051857846 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 769.0 7.690000000000002 1.0
460.00021051858073 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 771.0 7.710000000000001 1.0
470.000210518583 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 771.0 7.710000000000001 1.0
480.0002105185853 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 773.0 7.729999999999997 1.0
490.00021051858755 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 773.0 7.729999999999997 1.0
500.0002105185898 49.465686062594045 49.465686062594045 49.465686062594045 0.0 1.0 0.009999999999999992 773.0 7.729999999999997 1.0
510.0002105185921 49.465686062594045 49.465686062594045 49.465686062594045 0.0 3.0 0.029393939393939448 773.0 7.729999999999997 1.0
520.0002105185944 49.465686062594045 49.465686062594045 49.465686062594045 0.0 3.0 0.029393939393939448 773.0 7.729999999999997 1.0
530.0002105185966 49.465686062594045 49.465686062594045 49.465686062594045 0.0 4.0 0.0387878787878787 773.0 7.729999999999997 1.0
540.0002105185989 49.465686062594045 49.465686062594045 49.465686062594045 0.0 4.0 0.0387878787878787 773.0 7.729999999999997 1.0
550.0002105186012 49.465686062594045 49.465686062594045 49.465686062594045 0.0 4.0 0.0387878787878787 773.0 7.729999999999997 1.0
560.0002105186035 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 771.0 7.710000000000001 2.0
570.0002105186057 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 771.0 7.710000000000001 2.0
580.000210518608 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 771.0 7.710000000000001 2.0
590.0002105186103 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 769.0 7.690000000000002 2.0
600.0002105186126 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 767.0 7.669999999999998 2.0
610.0002105186148 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 767.0 7.669999999999998 2.0
620.0002105186171 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 769.0 7.690000000000002 2.0
630.0002105186194 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 767.0 7.669999999999998 2.0
640.0002105186217 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
650.0002105186239 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
660.0002105186262 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
670.0002105186285 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
680.0002105186308 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
690.000210518633 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
700.0002105186353 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 763.0 7.63 2.0
710.0002105186376 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 763.0 7.63 2.0
720.0002105186398 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
730.0002105186421 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
740.0002105186444 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 765.0 7.6499999999999995 2.0
750.0002105186467 28.415354928587817 49.465686062594045 38.94052049559093 221.55822042565597 3.0 0.029393939393939448 767.0 7.669999999999998 2.0
